"215","84","64","17.9","2",NULL,"0.00",NULL,"20.23",NULL,NULL,"2019-01-16 13:30:12","2019-01-16 13:30:12"
"216","85","59","19.5","3",NULL,"0.00",NULL,"22.04",NULL,NULL,"2019-01-16 13:36:22","2019-01-16 13:36:22"
"217","85","64","17.9","2",NULL,"0.00",NULL,"20.23",NULL,NULL,"2019-01-16 13:36:22","2019-01-16 13:36:22"
"218","86","59","19.5","3",NULL,"0.00",NULL,"22.04",NULL,NULL,"2019-01-16 13:40:09","2019-01-16 13:40:09"
"219","86","64","17.9","2",NULL,"0.00",NULL,"20.23",NULL,NULL,"2019-01-16 13:40:09","2019-01-16 13:40:09"
"220","87","59","19.5","3",NULL,"0.00",NULL,"22.04",NULL,NULL,"2019-01-16 13:42:49","2019-01-16 13:42:49"
"221","87","64","17.9","2",NULL,"0.00",NULL,"20.23",NULL,NULL,"2019-01-16 13:42:49","2019-01-16 13:42:49"
"222","87","58","15","2","1","14.92",NULL,"0.08",NULL,NULL,"2019-01-16 13:42:49","2019-01-16 13:42:49"
"223","87","62","9.5","1","2","9.50",NULL,"1.23",NULL,NULL,"2019-01-16 13:42:50","2019-01-16 13:42:50"
"224","87","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-16 13:42:50","2019-01-16 13:42:50"
"225","87","65","14.5","1",NULL,"0.00",NULL,"16.39",NULL,NULL,"2019-01-16 13:42:50","2019-01-16 13:42:50"
"226","87","61","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:42:50","2019-01-16 13:42:50"
"227","88","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"228","88","59","6.5","1",NULL,"0.00",NULL,"7.34",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"229","88","64","17.9","2",NULL,"0.00",NULL,"20.23",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"230","88","65","14.5","1",NULL,"0.00",NULL,"16.39",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"231","88","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"232","88","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"233","88","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"234","88","62","9.5","1","2","9.50",NULL,"1.23",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"235","88","61","9.9","2",NULL,"0.00",NULL,"11.19",NULL,NULL,"2019-01-16 13:44:20","2019-01-16 13:44:20"
"236","89","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"237","89","59","6.5","1",NULL,"0.00",NULL,"7.34",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"238","89","64","17.9","2",NULL,"0.00",NULL,"20.23",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"239","89","65","43.5","3",NULL,"0.00",NULL,"49.16",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"240","89","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"241","89","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"242","89","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"243","89","62","9.5","1","2","9.50",NULL,"1.23",NULL,NULL,"2019-01-16 13:48:26","2019-01-16 13:48:26"
"244","89","61","9.9","2",NULL,"0.00",NULL,"11.19",NULL,NULL,"2019-01-16 13:48:27","2019-01-16 13:48:27"
"245","90","61","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"246","90","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"247","90","62","9.5","1","2","9.50",NULL,"1.23",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"248","90","65","14.5","1",NULL,"0.00",NULL,"16.39",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"249","90","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"250","90","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"251","90","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"252","90","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-16 13:51:56","2019-01-16 13:51:56"
"253","91","61","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"254","91","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"255","91","62","19","2","2","19.00",NULL,"2.47",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"256","91","65","14.5","1",NULL,"0.00",NULL,"16.39",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"257","91","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"258","91","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"259","91","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"260","91","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-16 13:52:39","2019-01-16 13:52:39"
"261","92","61","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"262","92","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"263","92","62","19","2","2","19.00",NULL,"2.47",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"264","92","65","14.5","1",NULL,"0.00",NULL,"16.39",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"265","92","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"266","92","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"267","92","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"268","92","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-16 14:00:13","2019-01-16 14:00:13"
"269","93","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 14:03:38","2019-01-16 14:03:38"
"270","94","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 14:08:34","2019-01-16 14:08:34"
"271","95","58","75","10","1","74.58",NULL,"0.42",NULL,NULL,"2019-01-16 14:09:08","2019-01-16 14:09:08"
"272","96","58","7.5","1","1","7.46",NULL,"0.04",NULL,NULL,"2019-01-16 14:11:15","2019-01-16 14:11:15"
"273","97","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-16 14:11:57","2019-01-16 14:11:57"
"274","98","58","75","10","1","74.58",NULL,"74.58",NULL,NULL,"2019-01-16 14:22:00","2019-01-16 14:22:00"
"275","99","58","75","10","1","74.58",NULL,"74.58",NULL,NULL,"2019-01-16 14:22:13","2019-01-16 14:22:13"
"276","100","58","75","10","1","74.58",NULL,"74.58",NULL,NULL,"2019-01-16 14:22:44","2019-01-16 14:22:44"
"277","101","58","75","10","1","74.58",NULL,"74.58",NULL,NULL,"2019-01-16 14:25:26","2019-01-16 14:25:26"
"278","102","62","9.5","1","2","9.50",NULL,"1.23",NULL,NULL,"2019-01-16 14:34:40","2019-01-16 14:34:40"
"279","102","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-16 14:34:40","2019-01-16 14:34:40"
"280","103","62","9.5","1","2","9.50",NULL,"1.23",NULL,NULL,"2019-01-16 14:38:16","2019-01-16 14:38:16"
"281","103","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-16 14:38:16","2019-01-16 14:38:16"
"282","104","62","28.5","3","2","19.00",NULL,"13.20",NULL,NULL,"2019-01-16 14:44:18","2019-01-16 14:44:18"
"283","104","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-16 14:44:18","2019-01-16 14:44:18"
"284","105","62","19","2","2","19.00",NULL,"2.47",NULL,NULL,"2019-01-16 14:44:47","2019-01-16 14:44:47"
"285","105","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-16 14:44:47","2019-01-16 14:44:47"
"286","106","62","28.5","3","2","21.47",NULL,"24.26",NULL,NULL,"2019-01-16 14:49:00","2019-01-16 14:49:00"
"287","107","62","9.5","1","2","10.73",NULL,"12.13",NULL,NULL,"2019-01-16 14:51:56","2019-01-16 14:51:56"
"288","107","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-16 14:51:56","2019-01-16 14:51:56"
"289","108","62","28.5","3","2","21.47",NULL,"21.47",NULL,NULL,"2019-01-16 14:54:40","2019-01-16 14:54:40"
"290","110","62","28.5","3","2","19.00",NULL,"21.47",NULL,NULL,"2019-01-16 14:57:28","2019-01-16 14:57:28"
"291","111","62","28.5","3","2","13.20",NULL,"21.47",NULL,NULL,"2019-01-16 14:58:59","2019-01-16 14:58:59"
"292","112","62","9.5","1","2","1.23",NULL,"10.73",NULL,NULL,"2019-01-16 15:03:15","2019-01-16 15:03:15"
"293","113","62","19","2","2","2.47",NULL,"21.47",NULL,NULL,"2019-01-16 15:03:26","2019-01-16 15:03:26"
"294","114","62","28.5","3","2","13.20",NULL,"21.47",NULL,NULL,"2019-01-16 15:03:37","2019-01-16 15:03:37"
"295","115","62","152","16","2","67.26",NULL,"118.09",NULL,NULL,"2019-01-16 15:03:50","2019-01-16 15:03:50"
"296","116","62","161.5","17","2","68.50",NULL,"128.82",NULL,NULL,"2019-01-16 15:04:13","2019-01-16 15:04:13"
"297","116","58","15","2","1","14.92",NULL,"14.92",NULL,NULL,"2019-01-16 15:04:13","2019-01-16 15:04:13"
"298","116","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 15:04:13","2019-01-16 15:04:13"
"299","116","57","16","2",NULL,"0.00",NULL,"18.08",NULL,NULL,"2019-01-16 15:04:13","2019-01-16 15:04:13"
"300","116","65","43.5","3",NULL,"0.00",NULL,"49.16",NULL,NULL,"2019-01-16 15:04:13","2019-01-16 15:04:13"
"301","117","62","161.5","17","2","68.50",NULL,"128.82",NULL,NULL,"2019-01-16 15:04:26","2019-01-16 15:04:26"
"302","117","58","15","2","1","14.92",NULL,"14.92",NULL,NULL,"2019-01-16 15:04:27","2019-01-16 15:04:27"
"303","117","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 15:04:27","2019-01-16 15:04:27"
"304","117","57","16","2",NULL,"0.00",NULL,"18.08",NULL,NULL,"2019-01-16 15:04:27","2019-01-16 15:04:27"
"305","117","65","43.5","3",NULL,"0.00",NULL,"49.16",NULL,NULL,"2019-01-16 15:04:27","2019-01-16 15:04:27"
"306","118","59","13","2",NULL,"0.00",NULL,"14.69",NULL,NULL,"2019-01-16 15:09:22","2019-01-16 15:09:22"
"307","118","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 15:09:22","2019-01-16 15:09:22"
"308","119","59","13","2",NULL,"0.00",NULL,"14.69",NULL,NULL,"2019-01-16 15:09:26","2019-01-16 15:09:26"
"309","119","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-16 15:09:26","2019-01-16 15:09:26"
"310","120","65","14.5","1",NULL,"0.00",NULL,"16.39",NULL,NULL,"2019-01-16 15:16:19","2019-01-16 15:16:19"
"311","120","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-16 15:16:19","2019-01-16 15:16:19"
"312","121","65","29","2",NULL,"0.00",NULL,"32.77",NULL,NULL,"2019-01-17 09:03:09","2019-01-17 09:03:09"
"313","121","59","13","2",NULL,"0.00",NULL,"14.69",NULL,NULL,"2019-01-17 09:03:10","2019-01-17 09:03:10"
"314","121","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-17 09:03:10","2019-01-17 09:03:10"
"315","121","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-17 09:03:10","2019-01-17 09:03:10"
"316","121","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-17 09:03:10","2019-01-17 09:03:10"
"317","121","62","85.5","9","2","39.61",NULL,"64.41",NULL,NULL,"2019-01-17 09:03:10","2019-01-17 09:03:10"
"318","122","65","29","2",NULL,"0.00",NULL,"32.77",NULL,NULL,"2019-01-17 09:03:44","2019-01-17 09:03:44"
"319","122","59","13","2",NULL,"0.00",NULL,"14.69",NULL,NULL,"2019-01-17 09:03:44","2019-01-17 09:03:44"
"320","122","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-17 09:03:44","2019-01-17 09:03:44"
"321","122","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-17 09:03:44","2019-01-17 09:03:44"
"322","122","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-17 09:03:44","2019-01-17 09:03:44"
"323","122","62","85.5","9","2","39.61",NULL,"64.41",NULL,NULL,"2019-01-17 09:03:44","2019-01-17 09:03:44"
"324","123","65","29","2",NULL,"0.00",NULL,"32.77",NULL,NULL,"2019-01-17 09:03:55","2019-01-17 09:03:55"
"325","123","59","13","2",NULL,"0.00",NULL,"14.69",NULL,NULL,"2019-01-17 09:03:55","2019-01-17 09:03:55"
"326","123","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-17 09:03:55","2019-01-17 09:03:55"
"327","123","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-17 09:03:55","2019-01-17 09:03:55"
"328","123","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-17 09:03:55","2019-01-17 09:03:55"
"329","123","62","28.5","3","2","13.20",NULL,"21.47",NULL,NULL,"2019-01-17 09:03:55","2019-01-17 09:03:55"
"330","124","65","43.5","3",NULL,"0.00",NULL,"49.16",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"331","124","59","19.5","3",NULL,"0.00",NULL,"22.04",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"332","124","58","75","10","1","74.58",NULL,"74.58",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"333","124","57","16","2",NULL,"0.00",NULL,"18.08",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"334","124","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"335","124","62","38","4","2","14.44",NULL,"32.20",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"336","124","61","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 09:05:22","2019-01-17 09:05:22"
"337","124","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 09:05:23","2019-01-17 09:05:23"
"338","124","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 09:05:23","2019-01-17 09:05:23"
"339","125","58","15","2","1","14.92",NULL,"14.92",NULL,NULL,"2019-01-17 09:59:13","2019-01-17 09:59:13"
"340","125","59","13","2",NULL,"0.00",NULL,"14.69",NULL,NULL,"2019-01-17 09:59:13","2019-01-17 09:59:13"
"341","125","57","16","2",NULL,"0.00",NULL,"18.08",NULL,NULL,"2019-01-17 09:59:13","2019-01-17 09:59:13"
"342","125","63","10.25","1",NULL,"0.00",NULL,"11.58",NULL,NULL,"2019-01-17 09:59:13","2019-01-17 09:59:13"
"343","125","61","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 09:59:13","2019-01-17 09:59:13"
"344","126","62","47.5","5","2","15.67",NULL,"42.94",NULL,NULL,"2019-01-17 10:04:23","2019-01-17 10:04:23"
"345","126","58","7.5","1","1","7.46",NULL,"7.46",NULL,NULL,"2019-01-17 10:04:23","2019-01-17 10:04:23"
"346","126","59","6.5","1",NULL,"0.00",NULL,"7.34",NULL,NULL,"2019-01-17 10:04:23","2019-01-17 10:04:23"
"347","126","57","8","1",NULL,"0.00",NULL,"9.04",NULL,NULL,"2019-01-17 10:04:23","2019-01-17 10:04:23"
"348","127","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"349","127","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"350","127","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"351","127","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"352","127","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"353","127","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"354","127","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"355","127","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:08:07","2019-01-17 10:08:07"
"356","128","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"357","128","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"358","128","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"359","128","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"360","128","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"361","128","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"362","128","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"363","128","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:08:29","2019-01-17 10:08:29"
"364","129","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"365","129","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"366","129","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"367","129","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"368","129","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"369","129","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"370","129","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"371","129","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:08:39","2019-01-17 10:08:39"
"372","130","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"373","130","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"374","130","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"375","130","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"376","130","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"377","130","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"378","130","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"379","130","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:08:52","2019-01-17 10:08:52"
"380","131","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:09:02","2019-01-17 10:09:02"
"381","131","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:09:02","2019-01-17 10:09:02"
"382","131","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:09:02","2019-01-17 10:09:02"
"383","131","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:09:02","2019-01-17 10:09:02"
"384","131","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:09:02","2019-01-17 10:09:02"
"385","131","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:09:02","2019-01-17 10:09:02"
"386","131","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:09:03","2019-01-17 10:09:03"
"387","131","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:09:03","2019-01-17 10:09:03"
"388","132","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"389","132","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"390","132","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"391","132","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"392","132","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"393","132","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"394","132","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:09:12","2019-01-17 10:09:12"
"395","132","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:09:13","2019-01-17 10:09:13"
"396","133","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"397","133","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"398","133","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"399","133","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"400","133","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"401","133","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"402","133","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"403","133","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:09:28","2019-01-17 10:09:28"
"404","134","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:09:38","2019-01-17 10:09:38"
"405","134","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:09:38","2019-01-17 10:09:38"
"406","134","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:09:39","2019-01-17 10:09:39"
"407","134","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:09:39","2019-01-17 10:09:39"
"408","134","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:09:39","2019-01-17 10:09:39"
"409","134","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:09:39","2019-01-17 10:09:39"
"410","134","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:09:39","2019-01-17 10:09:39"
"411","134","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:09:39","2019-01-17 10:09:39"
"412","135","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"413","135","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"414","135","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"415","135","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"416","135","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"417","135","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"418","135","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"419","135","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:09:50","2019-01-17 10:09:50"
"420","136","62","76","8","2","28.88",NULL,"64.41",NULL,NULL,"2019-01-17 10:10:25","2019-01-17 10:10:25"
"421","136","58","30","4","1","29.83",NULL,"29.83",NULL,NULL,"2019-01-17 10:10:25","2019-01-17 10:10:25"
"422","136","59","26","4",NULL,"0.00",NULL,"29.38",NULL,NULL,"2019-01-17 10:10:25","2019-01-17 10:10:25"
"423","136","57","64","8",NULL,"0.00",NULL,"72.32",NULL,NULL,"2019-01-17 10:10:25","2019-01-17 10:10:25"
"424","136","64","8.95","1",NULL,"0.00",NULL,"10.11",NULL,NULL,"2019-01-17 10:10:26","2019-01-17 10:10:26"
"425","136","65","101.5","7",NULL,"0.00",NULL,"114.69",NULL,NULL,"2019-01-17 10:10:26","2019-01-17 10:10:26"
"426","136","63","20.5","2",NULL,"0.00",NULL,"23.16",NULL,NULL,"2019-01-17 10:10:26","2019-01-17 10:10:26"
"427","136","60","4.95","1",NULL,"0.00",NULL,"5.59",NULL,NULL,"2019-01-17 10:10:26","2019-01-17 10:10:26"
"428","137","60","9.9","2",NULL,"0.00",NULL,"11.19",NULL,NULL,"2019-01-17 11:32:09","2019-01-17 11:32:09"
